mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto,conta_rtn,Valor
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,60460000,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,60460000,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,60460000,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,60460000,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,60460000,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98188382571.27,MP nº 937/2020,NA,NA,NA,NA,NA,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98188382571.27,MP nº 937/2020,NA,NA,NA,NA,NA,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98188382571.27,MP nº 937/2020,NA,NA,NA,NA,NA,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98188382571.27,MP nº 937/2020,NA,NA,NA,NA,NA,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98188382571.27,MP nº 937/2020,NA,NA,NA,NA,NA,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98188382571.27,MP nº 937/2020,NA,NA,NA,NA,NA,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98200000000,MP nº 937/2020,NA,NA,NA,NA,NA,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98200000000,MP nº 937/2020,NA,NA,NA,NA,NA,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98200000000,MP nº 937/2020,NA,NA,NA,NA,NA,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98200000000,MP nº 937/2020,NA,NA,NA,NA,NA,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98200000000,MP nº 937/2020,NA,NA,NA,NA,NA,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,98200000000,MP nº 937/2020,NA,NA,NA,NA,NA,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Pagamento,"Auxílio Financeiro aos Estados, Municípios e DF",9864311702.05,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Pagamento,"Auxílio Financeiro aos Estados, Municípios e DF",9864311702.05,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Pagamento,"Auxílio Financeiro aos Estados, Municípios e DF",9864311702.05,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Previsão,"Auxílio Financeiro aos Estados, Municípios e DF",16000000000,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Previsão,"Auxílio Financeiro aos Estados, Municípios e DF",16000000000,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Previsão,"Auxílio Financeiro aos Estados, Municípios e DF",16000000000,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6990963501.16,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6990963501.16,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6990963501.16,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6990963501.16,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6990963501.16,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6990963501.16,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,9435902365,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,9435902365,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,9435902365,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,9435902365,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,9435902365,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,9435902365,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1624045854,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1624045854,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1624045854,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1624045854,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1624045854,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1624045854,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2048736866,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2048736866,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2048736866,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2048736866,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2048736866,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2048736866,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,17052213,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,17052213,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,17052213,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,17052213,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,17052213,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,17052213,MP nº 941/2020,Medidas Federativas,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,87960897,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,87960897,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,87960897,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,87960897,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,87960897,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,87960897,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,175823440,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,175823440,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,175823440,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,175823440,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,175823440,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,175823440,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,949952.39,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,949952.39,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,949952.39,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,949952.39,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,949952.39,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,949952.39,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,4640000,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,4640000,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,4640000,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,DESPESA TOTAL,178138
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,4640000,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-87886
2020-07-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,4640000,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,Receita Líquida,90251
